PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
139.5,35.5,31.38,975.5,4.07,67.33,181.43,12.6,30.77,38.55,11.3,1.5,8.47,1,0,0,0
159.0,39.75,30.68,976.28,4.1,68.65,218.2,13.85,37.45,49.2,13.93,1.7,6.75,1,0,0,0
128.0,40.25,30.02,976.52,4.05,70.72,217.7,34.2,54.22,49.5,15.25,1.8,5.98,1,0,0,0
142.0,42.5,29.92,976.6,4.03,69.17,164.88,20.55,41.93,47.0,13.85,1.42,6.33,1,0,0,0
130.75,34.75,29.68,976.1,4.03,70.08,97.07,9.12,27.08,36.95,14.67,0.9,7.42,1,0,0,0
107.5,27.25,29.48,975.9,4.03,71.1,103.12,13.93,28.7,32.77,7.9,0.82,7.6,1,0,0,0
115.25,36.0,29.17,975.98,4.03,73.1,143.03,53.0,58.6,28.9,10.1,1.0,6.88,1,0,0,0
125.5,43.0,28.73,976.15,4.05,75.53,151.2,52.95,58.6,29.13,11.0,1.02,7.2,1,0,0,0
132.75,46.0,28.67,976.17,4.03,76.17,150.2,55.2,59.75,28.15,12.12,1.0,7.0,1,0,0,0
141.75,45.0,28.6,976.6,4.53,76.0,150.88,49.75,55.62,28.57,14.82,0.95,5.78,1,0,0,0
114.5,41.0,29.2,977.12,14.77,73.67,88.73,29.32,39.65,29.62,14.9,0.88,5.8,1,0,0,0
100.0,37.5,30.45,977.55,56.72,69.1,101.5,12.25,23.27,24.95,11.95,0.7,12.02,1,0,0,0
78.5,34.5,31.23,978.33,72.35,66.9,171.1,6.65,15.03,18.02,11.77,0.72,18.98,1,0,0,0
90.75,34.25,31.27,978.55,57.6,67.08,177.28,5.22,17.4,24.77,9.9,0.9,18.08,1,0,0,0
165.5,46.25,30.55,979.02,41.17,67.1,155.57,3.38,14.88,22.75,8.05,0.88,17.23,1,0,0,0
211.25,37.5,28.48,979.28,84.68,72.6,115.9,6.8,19.7,26.7,8.65,0.78,14.75,1,0,0,0
47.75,20.5,30.67,978.55,175.78,64.47,25.1,3.25,11.85,17.23,8.77,0.7,26.92,1,0,0,0
45.75,25.25,32.25,978.12,181.48,56.73,35.83,2.05,10.7,17.07,13.15,0.65,33.23,1,0,0,0
