PM10 (ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),NO(ug/m3),NOx(ppb),NO2(ug/m3),SO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter
81.25,57.75,25.98,971.27,0.95,91.25,58.85,30.07,42.67,34.12,21.45,0.65,9.78,1,0,0,0
87.5,62.25,25.9,971.2,0.75,94.17,100.08,27.8,40.73,33.9,21.57,0.6,48.6,1,0,0,0
72.0,53.5,26.0,971.28,0.97,95.22,50.57,33.2,43.4,30.72,18.9,0.97,47.0,1,0,0,0
83.75,61.25,25.98,971.22,0.85,95.05,167.2,36.33,46.15,31.1,18.03,0.73,47.0,1,0,0,0
84.25,61.75,25.85,971.15,0.62,96.15,125.35,37.9,46.5,29.4,19.7,0.5,53.8,1,0,0,0
86.0,59.5,25.82,971.12,0.45,96.02,168.78,36.25,46.88,32.55,21.45,0.38,22.38,1,0,0,0
76.0,51.25,25.82,971.23,0.9,96.0,71.12,33.65,44.92,32.9,25.6,0.1,17.65,1,0,0,0
66.75,41.0,25.72,971.23,1.9,96.35,119.35,33.28,43.33,30.42,25.65,0.1,17.07,1,0,0,0
78.25,45.0,26.07,971.27,24.27,94.75,20.43,40.15,46.48,25.85,24.57,0.03,28.33,1,0,0,0
93.0,51.25,26.45,971.25,63.8,90.3,103.85,42.42,49.28,27.6,27.37,0.55,23.95,1,0,0,0
109.0,64.5,26.82,971.27,98.2,87.33,22.83,37.75,47.98,32.27,25.05,0.8,28.88,1,0,0,0
113.5,78.25,28.6,971.25,239.32,76.25,117.7,35.85,46.72,32.77,27.02,0.95,20.08,1,0,0,0
126.0,90.25,29.62,971.2,227.88,67.85,195.4,31.98,44.42,34.52,27.75,1.0,29.0,1,0,0,0
148.75,93.5,30.42,971.32,475.05,63.52,185.9,25.25,38.85,34.3,26.3,0.85,46.55,1,0,0,0
140.5,80.75,30.08,971.38,523.83,63.65,104.6,14.07,26.45,28.12,24.88,0.23,86.22,1,0,0,0
127.75,75.0,30.25,971.4,471.7,62.12,28.62,6.25,17.98,24.15,28.43,0.5,48.68,1,0,0,0
128.25,76.0,29.85,971.33,255.55,63.72,36.73,3.35,14.82,22.73,24.4,0.4,73.83,1,0,0,0
121.25,68.25,29.13,971.3,233.62,69.15,42.35,3.98,15.0,22.12,24.25,0.47,55.42,1,0,0,0
112.25,57.75,28.73,971.27,206.68,71.05,42.75,5.35,16.43,22.67,16.3,0.82,36.9,1,0,0,0
106.5,46.25,28.5,971.25,114.88,72.2,56.62,6.8,19.15,25.52,15.6,1.15,75.23,1,0,0,0
118.75,56.75,27.83,971.12,25.48,77.5,110.62,8.98,22.47,28.45,17.15,1.03,24.72,1,0,0,0
102.0,47.75,26.97,971.1,0.95,83.35,141.65,12.07,26.42,31.15,17.8,0.62,11.5,1,0,0,0
88.5,39.75,26.6,971.1,0.5,85.6,144.5,17.28,31.27,32.33,27.25,0.5,12.07,1,0,0,0
82.5,35.75,26.37,971.1,0.45,86.88,148.38,21.2,34.05,31.52,27.82,0.42,12.02,1,0,0,0
73.75,34.0,26.3,971.1,0.43,87.57,149.85,19.8,33.2,32.08,26.05,0.25,11.32,1,0,0,0
61.75,32.0,26.3,971.1,0.4,88.62,154.17,18.92,32.3,31.67,24.68,0.23,15.0,1,0,0,0
67.75,36.5,26.38,971.1,0.38,89.03,157.18,20.2,33.15,31.38,20.0,0.53,15.0,1,0,0,0
83.25,42.25,26.35,971.02,0.35,89.58,165.15,24.78,37.4,32.3,19.83,0.35,15.0,1,0,0,0
94.25,42.75,26.2,971.0,0.2,86.28,179.18,22.4,33.1,27.9,14.8,0.35,15.8,1,0,0,0
